RANGE,FRAMECOUNT,,,,RANGE,RANGE
13.3419,4474,,,,13.3419,-22.758
16.5087,4475,,,,16.5087,-20.3712
16.5555,4476,,,,16.5555,-20.0865
15.5025,4477,,,,15.5025,-21.0576
15.8262,4478,,,,15.8262,-21.9546
15.3426,4479,,,,15.3426,-20.3868
16.0251,4480,,,,16.0251,-20.5467
17.0157,4481,,,,17.0157,-19.2129
15.2178,4482,,,,15.2178,-19.6419
16.7115,4483,,,,16.7115,-20.0007
16.8558,4484,,,,16.8558,-20.4648
15.3699,4485,,,,15.3699,-19.6146
17.3979,4486,,,,17.3979,-21.7752
16.2825,4487,,,,16.2825,-21.1824
15.2685,4488,,,,15.2685,-21.9663
16.3917,4489,,,,16.3917,-20.0709
16.7505,4490,,,,16.7505,-19.6458
15.327,4491,,,,15.327,-20.3127
15.678,4492,,,,15.678,-22.2588
17.2341,4493,,,,17.2341,-22.1574
16.7544,4494,,,,16.7544,-18.7176
16.2903,4495,,,,16.2903,-20.4921
16.9026,4496,,,,16.9026,-24.2049
15.8106,4497,,,,15.8106,-19.5795
16.5477,4498,,,,16.5477,-18.0897
15.6546,4499,,,,15.6546,-18.4212
16.0953,4500,,,,16.0953,-18.9048
15.6078,4501,,,,15.6078,-19.053
14.4339,4502,,,,14.4339,-18.7293
15.7248,4503,,,,15.7248,-18.7293
16.3956,4504,,,,16.3956,-17.9727
16.1811,4505,,,,16.1811,-17.9727
15.288,4506,,,,15.288,-17.9376
14.7108,4507,,,,14.7108,-19.9032
17.3823,4508,,,,17.3823,-18.7605
17.6436,4509,,,,17.6436,-17.1693
17.9439,4510,,,,17.9439,-18.3003
17.5929,4511,,,,17.5929,-17.9454
19.2504,4512,,,,19.2504,-16.8027
18.915,4513,,,,18.915,-18.7332
17.4291,4514,,,,17.4291,-18.4368
18.7239,4515,,,,18.7239,-18.0936
17.6592,4516,,,,17.6592,-17.5086
19.2543,4517,,,,19.2543,-17.1381
20.9196,4518,,,,20.9196,-17.8089
19.4805,4519,,,,19.4805,-17.5203
18.1701,4520,,,,18.1701,-16.6116
19.5156,4521,,,,19.5156,-16.8027
18.8643,4522,,,,18.8643,-16.9587
19.8627,4523,,,,19.8627,-16.0929
18.5679,4524,,,,18.5679,-16.0578
17.8932,4525,,,,17.8932,-17.844
18.8565,4526,,,,18.8565,-18.3783
18.057,4527,,,,18.057,-16.9782
18.5835,4528,,,,18.5835,-17.3136
17.5032,4529,,,,17.5032,-18.0156
18.9384,4530,,,,18.9384,-17.532
19.3284,4531,,,,19.3284,-16.3854
17.7216,4532,,,,17.7216,-16.5141
18.6342,4533,,,,18.6342,-16.206
16.4112,4534,,,,16.4112,-16.8183
16.0368,4535,,,,16.0368,-16.7715
15.5337,4536,,,,15.5337,-16.5375
16.2825,4537,,,,16.2825,-17.532
17.745,4538,,,,17.745,-16.4985
16.2864,4539,,,,16.2864,-17.0718
17.9478,4540,,,,17.9478,-18.4524
18.1935,4541,,,,18.1935,-16.4244
16.9026,4542,,,,16.9026,-17.1186
18.0492,4543,,,,18.0492,-16.6623
16.6335,4544,,,,16.6335,-18.2535
15.9666,4545,,,,15.9666,-17.8089
15.4401,4546,,,,15.4401,-16.9509
14.3442,4547,,,,14.3442,-16.7754
14.0049,4548,,,,14.0049,-17.493
14.43,4549,,,,14.43,-17.337
16.3215,4550,,,,16.3215,-17.3526
15.3621,4551,,,,15.3621,-17.0835
16.7934,4552,,,,16.7934,-16.2489
15.5454,4553,,,,15.5454,-17.1771
16.1421,4554,,,,16.1421,-18.0195
15.9432,4555,,,,15.9432,-16.0149
15.7404,4556,,,,15.7404,-16.3074
16.146,4557,,,,16.146,-16.0656
14.4027,4558,,,,14.4027,-16.4595
15.3387,4559,,,,15.3387,-17.3877
14.9097,4560,,,,14.9097,-16.3659
14.3169,4561,,,,14.3169,-15.4572
13.6032,4562,,,,13.6032,-16.7442
14.9994,4563,,,,14.9994,-20.4999
14.4573,4564,,,,14.4573,-16.9977
14.9331,4565,,,,14.9331,-15.3597
14.3832,4566,,,,14.3832,-15.8979
14.4573,4567,,,,14.4573,-16.5063
13.5057,4568,,,,13.5057,-15.8979
14.0283,4569,,,,14.0283,-14.7435
15.1125,4570,,,,15.1125,-15.9408
14.2896,4571,,,,14.2896,-14.2833
14.2818,4572,,,,14.2818,-15.7497
14.3091,4573,,,,14.3091,-15.855
15.1866,4574,,,,15.1866,-15.9291
14.6484,4575,,,,14.6484,-15.3207
15.2295,4576,,,,15.2295,-15.4104
14.3403,4577,,,,14.3403,-16.0773
12.3435,4578,,,,12.3435,-17.2434
11.9808,4579,,,,11.9808,-14.3496
13.7787,4580,,,,13.7787,-16.9782
13.0884,4581,,,,13.0884,-16.8924
14.1609,4582,,,,14.1609,-16.8261
12.7062,4583,,,,12.7062,-15.6093
13.1703,4584,,,,13.1703,-16.3113
11.466,4585,,,,11.466,-16.8066
12.7803,4586,,,,12.7803,-16.4595
12.0315,4587,,,,12.0315,-17.5944
11.9379,4588,,,,11.9379,-17.9064
12.1407,4589,,,,12.1407,-16.7247
9.4302,4590,,,,9.4302,-17.5983
12.5307,4591,,,,12.5307,-17.025
12.7998,4592,,,,12.7998,-16.8144
9.3834,4593,,,,9.3834,-17.5827
11.8794,4594,,,,11.8794,-18.2886
9.4692,4595,,,,9.4692,-19.5054
10.5768,4596,,,,10.5768,-17.8752
11.3763,4597,,,,11.3763,-18.5655
11.6259,4598,,,,11.6259,-17.0835
10.6548,4599,,,,10.6548,-17.766
9.9957,4600,,,,9.9957,-18.1014
10.9746,4601,,,,10.9746,-16.9002
11.8794,4602,,,,11.8794,-16.4751
10.0269,4603,,,,10.0269,-17.9727
8.424,4604,,,,8.424,-17.3448
10.8576,4605,,,,10.8576,-17.2395
10.6782,4606,,,,10.6782,-16.7403
9.5745,4607,,,,9.5745,-17.1498
12.0783,4608,,,,12.0783,-18.2886
11.1579,4609,,,,11.1579,-15.9603
10.1751,4610,,,,10.1751,-18.1677
11.7624,4611,,,,11.7624,-16.2606
10.8342,4612,,,,10.8342,-15.2427
10.9317,4613,,,,10.9317,-14.8917
11.1267,4614,,,,11.1267,-15.7497
10.9707,4615,,,,10.9707,-16.1514
12.1446,4616,,,,12.1446,-16.3269
12.1329,4617,,,,12.1329,-15.9291
12.4215,4618,,,,12.4215,-14.1429
11.1852,4619,,,,11.1852,-15.933
10.3545,4620,,,,10.3545,-16.6194
7.4256,4621,,,,7.4256,-15.3597
9.2352,4622,,,,9.2352,-15.9915
10.2531,4623,,,,10.2531,-19.1388
8.7282,4624,,,,8.7282,-14.4198
11.2047,4625,,,,11.2047,-14.8917
9.5277,4626,,,,9.5277,-14.8605
9.8631,4627,,,,9.8631,-13.0587
9.3444,4628,,,,9.3444,-12.1578
11.4465,4629,,,,11.4465,-15.4494
10.9746,4630,,,,10.9746,-13.242
12.3747,4631,,,,12.3747,-13.1562
12.5619,4632,,,,12.5619,-13.476
11.1969,4633,,,,11.1969,-12.5049
9.399,4634,,,,9.399,-13.8036
12.4098,4635,,,,12.4098,-12.7584
12.3903,4636,,,,12.3903,-12.891
12.5658,4637,,,,12.5658,-11.9472
13.4511,4638,,,,13.4511,-11.7405
12.2772,4639,,,,12.2772,-10.8201
14.4495,4640,,,,14.4495,-11.0463
12.8895,4641,,,,12.8895,-13.9011
11.1774,4642,,,,11.1774,-17.0211
13.7943,4643,,,,13.7943,-10.1181
14.7615,4644,,,,14.7615,-12.6726
14.6211,4645,,,,14.6211,-11.9082
13.845,4646,,,,13.845,-9.1002
13.6539,4647,,,,13.6539,-12.9807
13.8996,4648,,,,13.8996,-8.6049
15.1125,4649,,,,15.1125,-10.9137
13.4745,4650,,,,13.4745,-7.1034
14.9838,4651,,,,14.9838,-10.2702
15.4089,4652,,,,15.4089,-8.7492
15.8379,4653,,,,15.8379,-6.6588
16.7232,4654,,,,16.7232,-7.3608
14.976,4655,,,,14.976,-6.7173
14.6757,4656,,,,14.6757,-7.2984
16.0485,4657,,,,16.0485,-6.807
14.9955,4658,,,,14.9955,-6.5457
15.951,4659,,,,15.951,-6.8538
16.0641,4660,,,,16.0641,-5.8827
16.7388,4661,,,,16.7388,-4.7049
16.3605,4662,,,,16.3605,-3.7572
17.3706,4663,,,,17.3706,-6.0894
16.6725,4664,,,,16.6725,-3.96
17.4681,4665,,,,17.4681,-5.3562
17.9595,4666,,,,17.9595,-4.6425
17.8698,4667,,,,17.8698,-4.2954
18.1662,4668,,,,18.1662,-3.7767
17.6709,4669,,,,17.6709,-4.6386
18.4782,4670,,,,18.4782,-3.3555
19.149,4671,,,,19.149,-3.5778
19.3557,4672,,,,19.3557,-3.3672
19.6755,4673,,,,19.6755,-2.5521
18.1623,4674,,,,18.1623,-2.6301
19.8861,4675,,,,19.8861,-2.4273
19.9485,4676,,,,19.9485,-2.6184
19.7886,4677,,,,19.7886,-1.2729
21.0327,4678,,,,21.0327,-2.5404
20.1357,4679,,,,20.1357,-2.7003
20.8533,4680,,,,20.8533,-0.0717
20.8299,4681,,,,20.8299,-1.1286
21.0834,4682,,,,21.0834,-0.645
20.8143,4683,,,,20.8143,0.2637
21.8907,4684,,,,21.8907,0.4626
21.489,4685,,,,21.489,0.9774
23.0451,4686,,,,23.0451,-0.2082
22.0623,4687,,,,22.0623,0.9852
22.6668,4688,,,,22.6668,2.0928
21.6723,4689,,,,21.6723,1.4883
22.5264,4690,,,,22.5264,0.5172
22.1676,4691,,,,22.1676,0.2754
22.2105,4692,,,,22.2105,2.358
22.1091,4693,,,,22.1091,1.539
22.8501,4694,,,,22.8501,2.1474
23.0451,4695,,,,23.0451,-0.6099
23.7042,4696,,,,23.7042,2.4594
22.9242,4697,,,,22.9242,2.7714
23.7939,4698,,,,23.7939,1.9992
23.2674,4699,,,,23.2674,-1.3353
24.7338,4700,,,,24.7338,1.4922
23.5248,4701,,,,23.5248,3.3291
21.2355,4702,,,,21.2355,3.8049
24.1332,4703,,,,24.1332,3.9024
23.5677,4704,,,,23.5677,4.0896
22.5771,4705,,,,22.5771,3.9531
24.7416,4706,,,,24.7416,2.748
24.5388,4707,,,,24.5388,4.9242
22.2378,4708,,,,22.2378,5.1855
25.8726,4709,,,,25.8726,5.6964
23.9187,4710,,,,23.9187,5.127
24.96,4711,,,,24.96,4.3314
25.1862,4712,,,,25.1862,4.5771
23.2752,4713,,,,23.2752,7.0341
24.5232,4714,,,,24.5232,5.7471
25.9974,4715,,,,25.9974,6.0201
25.6269,4716,,,,25.6269,7.4865
24.5154,4717,,,,24.5154,7.5762
25.6815,4718,,,,25.6815,7.5645
25.4514,4719,,,,25.4514,5.9031
27.6237,4720,,,,27.6237,6.1215
26.9256,4721,,,,26.9256,6.8001
26.988,4722,,,,26.988,5.4039
27.0855,4723,,,,27.0855,7.5918
26.2275,4724,,,,26.2275,8.7384
26.6409,4725,,,,26.6409,5.3922
24.9093,4726,,,,24.9093,10.041
27.1947,4727,,,,27.1947,8.6487
27.7173,4728,,,,27.7173,8.6409
27.885,4729,,,,27.885,8.481
27.7524,4730,,,,27.7524,9.6588
27.3312,4731,,,,27.3312,9.2025
28.041,4732,,,,28.041,9.8616
27.9396,4733,,,,27.9396,8.0364
29.3085,4734,,,,29.3085,8.2782
27.5886,4735,,,,27.5886,9.7914
27.4638,4736,,,,27.4638,9.8694
25.6464,4737,,,,25.6464,9.5379
27.3078,4738,,,,27.3078,9.5925
27.1674,4739,,,,27.1674,10.0761
28.275,4740,,,,28.275,10.6884
26.9061,4741,,,,26.9061,10.6572
27.0894,4742,,,,27.0894,10.4349
27.9903,4743,,,,27.9903,10.7898
28.7586,4744,,,,28.7586,10.6845
27.2688,4745,,,,27.2688,9.846
28.626,4746,,,,28.626,10.3998
28.8171,4747,,,,28.8171,10.6845
27.6588,4748,,,,27.6588,9.339
29.0628,4749,,,,29.0628,10.3998
29.5854,4750,,,,29.5854,12.1119
28.9731,4751,,,,28.9731,12.0378
29.913,4752,,,,29.913,11.6244
28.7313,4753,,,,28.7313,11.0121
28.3101,4754,,,,28.3101,10.7625
29.8389,4755,,,,29.8389,11.2461
30.7203,4756,,,,30.7203,12.3498
29.5503,4757,,,,29.5503,10.9224
29.6283,4758,,,,29.6283,11.7999
28.7742,4759,,,,28.7742,10.9302
29.5698,4760,,,,29.5698,11.1447
29.6283,4761,,,,29.6283,12.0105
30.0768,4762,,,,30.0768,11.5113
29.7297,4763,,,,29.7297,10.8873
28.7547,4764,,,,28.7547,12.1353
31.7265,4765,,,,31.7265,9.7485
31.6446,4766,,,,31.6446,10.0215
30.5058,4767,,,,30.5058,11.133
30.2952,4768,,,,30.2952,10.0449
31.6329,4769,,,,31.6329,11.0355
29.757,4770,,,,29.757,10.0176
31.5003,4771,,,,31.5003,9.5457
30.1665,4772,,,,30.1665,9.9903
30.3966,4773,,,,30.3966,10.509
31.1376,4774,,,,31.1376,10.9809
29.4255,4775,,,,29.4255,11.2695
30.0378,4776,,,,30.0378,10.5831
30.7788,4777,,,,30.7788,11.4996
31.5393,4778,,,,31.5393,10.3803
31.7889,4779,,,,31.7889,9.4131
30.9738,4780,,,,30.9738,8.9568
30.8412,4781,,,,30.8412,8.7033
31.4652,4782,,,,31.4652,8.7228
29.5191,4783,,,,29.5191,8.4966
29.7063,4784,,,,29.7063,7.7634
30.8334,4785,,,,30.8334,8.0676
30.0963,4786,,,,30.0963,6.2307
29.2656,4787,,,,29.2656,7.1706
30.5604,4788,,,,30.5604,7.8921
28.8171,4789,,,,28.8171,6.9717
29.1642,4790,,,,29.1642,6.5427
30.0612,4791,,,,30.0612,6.4959
26.4732,4792,,,,26.4732,7.1238
29.6283,4793,,,,29.6283,6.5271
29.4021,4794,,,,29.4021,5.2206
28.7664,4795,,,,28.7664,7.3539
28.3959,4796,,,,28.3959,5.2128
24.4569,4797,,,,24.4569,5.1777
25.7907,4798,,,,25.7907,5.0919
25.9701,4799,,,,25.9701,5.6652
29.0394,4800,,,,29.0394,4.815
27.6744,4801,,,,27.6744,5.3805
27.5769,4802,,,,27.5769,5.0412
24.8469,4803,,,,24.8469,5.595
27.1557,4804,,,,27.1557,4.3782
25.7751,4805,,,,25.7751,4.8111
27.5496,4806,,,,27.5496,5.1231
25.4514,4807,,,,25.4514,4.8813
27.9318,4808,,,,27.9318,3.7386
26.6955,4809,,,,26.6955,3.7113
28.2087,4810,,,,28.2087,4.3743
25.7907,4811,,,,25.7907,3.2043
27.3078,4812,,,,27.3078,2.7597
26.0052,4813,,,,26.0052,1.9017
26.8047,4814,,,,26.8047,1.9407
26.7072,4815,,,,26.7072,2.3775
25.5957,4816,,,,25.5957,1.9953
22.5108,4817,,,,22.5108,1.3791
24.6909,4818,,,,24.6909,0.9891
25.8063,4819,,,,25.8063,1.3128
25.4709,4820,,,,25.4709,1.7457
25.7595,4821,,,,25.7595,1.1919
25.5762,4822,,,,25.5762,2.0421
25.8297,4823,,,,25.8297,0.1233
25.818,4824,,,,25.818,1.656
25.2408,4825,,,,25.2408,-0.0522
24.8976,4826,,,,24.8976,0.6537
24.2502,4827,,,,24.2502,0.2676
23.7042,4828,,,,23.7042,-0.2004
26.0286,4829,,,,26.0286,-1.8618
25.2642,4830,,,,25.2642,-0.8556
25.0263,4831,,,,25.0263,-0.5865
24.2268,4832,,,,24.2268,0.0414
22.8657,4833,,,,22.8657,-1.3587
23.6067,4834,,,,23.6067,-1.5732
23.5287,4835,,,,23.5287,-1.9671
23.8251,4836,,,,23.8251,-2.5287
23.1972,4837,,,,23.1972,-0.5124
22.4094,4838,,,,22.4094,-2.0958
23.7393,4839,,,,23.7393,-2.985
23.2128,4840,,,,23.2128,-2.3961
22.0311,4841,,,,22.0311,-3.0747
19.9485,4842,,,,19.9485,-2.0997
20.865,4843,,,,20.865,-4.2603
21.1848,4844,,,,21.1848,-2.8251
21.4812,4845,,,,21.4812,-2.2479
21.6255,4846,,,,21.6255,-3.7377
19.1373,4847,,,,19.1373,-4.8882
21.0834,4848,,,,21.0834,-3.8391
20.124,4849,,,,20.124,-3.5934
20.3112,4850,,,,20.3112,-5.4576
19.8159,4851,,,,19.8159,-4.0497
22.3197,4852,,,,22.3197,-4.6464
20.1864,4853,,,,20.1864,-4.9311
20.1708,4854,,,,20.1708,-3.999
20.7909,4855,,,,20.7909,-3.6129
18.6693,4856,,,,18.6693,-3.7806
16.7349,4857,,,,16.7349,-5.7462
20.2917,4858,,,,20.2917,-5.6097
20.7207,4859,,,,20.7207,-4.6893
20.2566,4860,,,,20.2566,-5.4888
19.0047,4861,,,,19.0047,-4.8999
19.0866,4862,,,,19.0866,-6.1557
19.734,4863,,,,19.734,-5.7189
18.6186,4864,,,,18.6186,-6.0309
19.5078,4865,,,,19.5078,-6.1089
18.8565,4866,,,,18.8565,-6.4053
18.5211,4867,,,,18.5211,-6.3546
19.9875,4868,,,,19.9875,-7.5285
18.408,4869,,,,18.408,-5.9178
19.1139,4870,,,,19.1139,-7.4505
19.422,4871,,,,19.422,-7.6533
16.4229,4872,,,,16.4229,-7.9419
17.745,4873,,,,17.745,-8.2344
17.0508,4874,,,,17.0508,-8.2188
17.6904,4875,,,,17.6904,-10.5354
17.8503,4876,,,,17.8503,-10.2585
18.0921,4877,,,,18.0921,-9.4161
17.784,4878,,,,17.784,-9.3693
16.6335,4879,,,,16.6335,-8.6751
15.0033,4880,,,,15.0033,-9.8958
15.9744,4881,,,,15.9744,-9.8919
13.8957,4882,,,,13.8957,-10.3326
15.4518,4883,,,,15.4518,-11.0385
15.5259,4884,,,,15.5259,-10.9332
15.8145,4885,,,,15.8145,-10.7226
16.7349,4886,,,,16.7349,-11.8302
14.3793,4887,,,,14.3793,-10.5666
13.7943,4888,,,,13.7943,-10.5042
13.4394,4889,,,,13.4394,-10.6485
14.1609,4890,,,,14.1609,-11.604
15.5064,4891,,,,15.5064,-12.8676
13.4316,4892,,,,13.4316,-13.1874
13.9269,4893,,,,13.9269,-12.4893
13.4082,4894,,,,13.4082,-14.5368
13.4394,4895,,,,13.4394,-14.061
14.7615,4896,,,,14.7615,-14.5875
13.1898,4897,,,,13.1898,-14.6187
12.948,4898,,,,12.948,-14.6226
12.1017,4899,,,,12.1017,-15.0594
11.8365,4900,,,,11.8365,-15.036
12.5658,4901,,,,12.5658,-15.0282
12.09,4902,,,,12.09,-15.2856
9.9762,4903,,,,9.9762,-16.4283
11.0136,4904,,,,11.0136,-16.2606
10.9785,4905,,,,10.9785,-15.5469
10.9083,4906,,,,10.9083,-17.532
10.9395,4907,,,,10.9395,-17.4267
10.7757,4908,,,,10.7757,-16.2645
9.0792,4909,,,,9.0792,-16.8963
10.0698,4910,,,,10.0698,-17.5203
8.97,4911,,,,8.97,-19.7238
9.9411,4912,,,,9.9411,-17.4813
9.7929,4913,,,,9.7929,-19.7043
8.0262,4914,,,,8.0262,-19.2402
10.3974,4915,,,,10.3974,-18.1131
9.8397,4916,,,,9.8397,-19.4859
6.123,4917,,,,6.123,-19.0452
9.1182,4918,,,,9.1182,-20.4024
9.5004,4919,,,,9.5004,-18.2145
8.2953,4920,,,,8.2953,-19.8915
7.6752,4921,,,,7.6752,-20.2893
7.3554,4922,,,,7.3554,-20.0826
5.7759,4923,,,,5.7759,-21.1785
7.449,4924,,,,7.449,-21.8649
6.4194,4925,,,,6.4194,-21.705
6.3141,4926,,,,6.3141,-22.9257
6.1737,4927,,,,6.1737,-21.5022
5.928,4928,,,,5.928,-22.4733
5.7798,4929,,,,5.7798,-22.9842
5.226,4930,,,,5.226,-24.8016
4.9257,4931,,,,4.9257,-23.2845
4.9998,4932,,,,4.9998,-23.5692
5.0076,4933,,,,5.0076,-24.669
6.1542,4934,,,,6.1542,-24.4233
4.2744,4935,,,,4.2744,-27.1299
4.3329,4936,,,,4.3329,-24.4233
3.51,4937,,,,3.51,-23.5224
4.4304,4938,,,,4.4304,-24.2556
1.4001,4939,,,,1.4001,-26.1939
3.861,4940,,,,3.861,-24.7665
2.223,4941,,,,2.223,-25.1955
3.705,4942,,,,3.705,-25.6362
2.5662,4943,,,,2.5662,-25.3398
3.7869,4944,,,,3.7869,-25.7532
2.5389,4945,,,,2.5389,-25.0746
1.8486,4946,,,,1.8486,-25.8897
1.3728,4947,,,,1.3728,-25.1253
2.9016,4948,,,,2.9016,-25.7688
1.7706,4949,,,,1.7706,-25.605
1.6146,4950,,,,1.6146,-28.0074
2.3985,4951,,,,2.3985,-25.9794
1.2519,4952,,,,1.2519,-25.3749
1.4196,4953,,,,1.4196,-25.5192
1.7238,4954,,,,1.7238,-25.5426
1.2948,4955,,,,1.2948,-26.2017
0.3861,4956,,,,0.3861,-27.1728
-0.0468,4957,,,,-0.0468,-27.7539
-0.5148,4958,,,,-0.5148,-28.4988
2.1216,4959,,,,2.1216,-26.502
1.2051,4960,,,,1.2051,-28.9668
0.7449,4961,,,,0.7449,-29.1267
1.8603,4962,,,,1.8603,-28.4442
1.7706,4963,,,,1.7706,-27.7305
1.5561,4964,,,,1.5561,-27.2703
1.3416,4965,,,,1.3416,-27.4887
0.8853,4966,,,,0.8853,-27.5706
0.6669,4967,,,,0.6669,-28.3194
0.5343,4968,,,,0.5343,-28.1478
0.9399,4969,,,,0.9399,-28.3545
-1.0491,4970,,,,-1.0491,-27.3756
1.3572,4971,,,,1.3572,-28.2726
0.7254,4972,,,,0.7254,-27.2196
0.2184,4973,,,,0.2184,-27.4692
-0.9867,4974,,,,-0.9867,-27.2001
0.4758,4975,,,,0.4758,-28.062
0.0546,4976,,,,0.0546,-28.2882
0.4524,4977,,,,0.4524,-29.1813
-0.3666,4978,,,,-0.3666,-29.0448
-0.7527,4979,,,,-0.7527,-28.5066
1.1427,4980,,,,1.1427,-30.8778
-1.0218,4981,,,,-1.0218,-28.9044
1.2168,4982,,,,1.2168,-29.5791
0.0741,4983,,,,0.0741,-30.4722
-0.5382,4984,,,,-0.5382,-28.6236
-1.5483,4985,,,,-1.5483,-27.5082
-0.6864,4986,,,,-0.6864,-28.5261
-0.8853,4987,,,,-0.8853,-28.7757
-0.4095,4988,,,,-0.4095,-28.6275
-0.9867,4989,,,,-0.9867,-28.2609
0.4563,4990,,,,0.4563,-28.5807
1.6146,4991,,,,1.6146,-27.9606
0.4641,4992,,,,0.4641,-27.3249
1.3065,4993,,,,1.3065,-27.6564
0.3393,4994,,,,0.3393,-26.7048
0.0585,4995,,,,0.0585,-27.4692
0.819,4996,,,,0.819,-28.1088
-0.2613,4997,,,,-0.2613,-27.5121
0.117,4998,,,,0.117,-27.6213
1.5288,4999,,,,1.5288,-28.8927
0.9711,5000,,,,0.9711,-27.1611
0.9711,5001,,,,0.9711,-27.9801
0.2223,5002,,,,0.2223,-26.463
0.8502,5003,,,,0.8502,-26.5917
0.3549,5004,,,,0.3549,-25.9833
1.2402,5005,,,,1.2402,-26.7048
0.1053,5006,,,,0.1053,-26.3499
0.4056,5007,,,,0.4056,-26.4942
0.4641,5008,,,,0.4641,-27.0792
0.4875,5009,,,,0.4875,-25.7766
1.0023,5010,,,,1.0023,-27.5394
2.2308,5011,,,,2.2308,-25.4451
1.9695,5012,,,,1.9695,-26.2953
0.5421,5013,,,,0.5421,-26.3421
0.9477,5014,,,,0.9477,-24.6768
1.4547,5015,,,,1.4547,-25.4412
1.3221,5016,,,,1.3221,-24.864
0.9789,5017,,,,0.9789,-24.1425
0.7995,5018,,,,0.7995,-24.4662
0.4134,5019,,,,0.4134,-25.6401
0.9204,5020,,,,0.9204,-26.2953
1.2285,5021,,,,1.2285,-25.3632
2.0514,5022,,,,2.0514,-24.6651
1.3923,5023,,,,1.3923,-27.4029
1.2558,5024,,,,1.2558,-24.1776
0.6903,5025,,,,0.6903,-24.3492
0.5733,5026,,,,0.5733,-24.1308
3.3033,5027,,,,3.3033,-21.7869
-0.1911,5028,,,,-0.1911,-26.1471
3.2175,5029,,,,3.2175,-22.8009
2.2542,5030,,,,2.2542,-21.9273
2.925,5031,,,,2.925,-22.602
2.0748,5032,,,,2.0748,-22.3875
3.2994,5033,,,,3.2994,-22.5747
3.7479,5034,,,,3.7479,-21.6582
4.4148,5035,,,,4.4148,-21.6309
4.4382,5036,,,,4.4382,-21.8649
4.0872,5037,,,,4.0872,-20.3829
5.0895,5038,,,,5.0895,-21.5451
5.304,5039,,,,5.304,-21.5607
4.9959,5040,,,,4.9959,-25.1721
5.3235,5041,,,,5.3235,-21.0654
7.3671,5042,,,,7.3671,-19.5873
5.4093,5043,,,,5.4093,-18.819
6.4116,5044,,,,6.4116,-19.3299
6.2907,5045,,,,6.2907,-18.6474
6.3726,5046,,,,6.3726,-18.3237
7.2579,5047,,,,7.2579,-18.2847
7.0161,5048,,,,7.0161,-17.7582
8.0691,5049,,,,8.0691,-17.454
7.4685,5050,,,,7.4685,-15.7575
7.1838,5051,,,,7.1838,-17.1576
7.6245,5052,,,,7.6245,-17.2902
8.8491,5053,,,,8.8491,-15.894
8.4942,5054,,,,8.4942,-16.1904
7.956,5055,,,,7.956,-16.8768
9.243,5056,,,,9.243,-16.0071
9.0909,5057,,,,9.0909,-13.9206
9.2469,5058,,,,9.2469,-13.671
9.5667,5059,,,,9.5667,-13.3551
10.803,5060,,,,10.803,-13.1913
10.8576,5061,,,,10.8576,-12.6492
9.5472,5062,,,,9.5472,-11.3739
10.9356,5063,,,,10.9356,-12.1539
11.6571,5064,,,,11.6571,-12.3177
11.1579,5065,,,,11.1579,-12.1851
10.959,5066,,,,10.959,-11.7834
10.3038,5067,,,,10.3038,-10.2624
11.076,5068,,,,11.076,-9.6072
12.6516,5069,,,,12.6516,-10.7226
12.5463,5070,,,,12.5463,-9.6969
12.9597,5071,,,,12.9597,-9.1548
12.909,5072,,,,12.909,-7.8288
13.6305,5073,,,,13.6305,-7.6884
13.2288,5074,,,,13.2288,-10.0908
12.3435,5075,,,,12.3435,-7.6416
14.43,5076,,,,14.43,-10.3521
14.8629,5077,,,,14.8629,-7.6611
16.6179,5078,,,,16.6179,-7.7664
15.9588,5079,,,,15.9588,-6.378
16.1226,5080,,,,16.1226,-5.6565
16.5594,5081,,,,16.5594,-4.9233
15.9354,5082,,,,15.9354,-6.1947
17.4486,5083,,,,17.4486,-4.2837
16.5243,5084,,,,16.5243,-4.6425
18.1857,5085,,,,18.1857,-3.5037
18.8175,5086,,,,18.8175,-3.4491
17.3589,5087,,,,17.3589,-4.2954
18.4353,5088,,,,18.4353,-7.4895
18.2013,5089,,,,18.2013,-4.3812
18.3066,5090,,,,18.3066,-4.7088
18.5211,5091,,,,18.5211,-4.7556
18.1389,5092,,,,18.1389,-2.6145
19.5663,5093,,,,19.5663,-4.1238
19.5195,5094,,,,19.5195,-5.4654
18.7239,5095,,,,18.7239,-2.79
22.152,5096,,,,22.152,0.9891
21.2004,5097,,,,21.2004,-0.1848
21.4344,5098,,,,21.4344,0.8799
22.5888,5099,,,,22.5888,0.0726
22.9944,5100,,,,22.9944,1.1724
23.2401,5101,,,,23.2401,2.28
24.0864,5102,,,,24.0864,1.5117
25.701,5103,,,,25.701,2.3931
24.5427,5104,,,,24.5427,2.3268
24.9366,5105,,,,24.9366,2.2995
23.3883,5106,,,,23.3883,2.6349
24.6558,5107,,,,24.6558,3.0717
23.6028,5108,,,,23.6028,4.6668
25.4514,5109,,,,25.4514,3.5865
26.208,5110,,,,26.208,3.9492
24.6285,5111,,,,24.6285,3.2394
26.3016,5112,,,,26.3016,4.4835
25.2447,5113,,,,25.2447,3.6333
23.5989,5114,,,,23.5989,4.5966
25.5099,5115,,,,25.5099,4.5654
25.4826,5116,,,,25.4826,3.8634
26.6682,5117,,,,26.6682,0.3768
24.375,5118,,,,24.375,5.2674
25.9272,5119,,,,25.9272,4.7799
25.8258,5120,,,,25.8258,5.9928
27.4833,5121,,,,27.4833,4.3938
27.1128,5122,,,,27.1128,4.7292
